[1111877653, '[1391, 1956, 40]', 'Outside Entrance', '44 23N', '123 7W', ['44', '23', 'N', '123', '7', 'W'], (4692, 1119)]
[1074592726, '[1400, 1966, 22]', 'Barnacle Tavern', '107 34N', '81 8E', ['107', '34', 'N', '81', '8', 'E'], (2476, 400)]
[1074592726, '[1400, 1966, 22]', 'Blacksmith 1', '93 4N', '80 51E', ['93', '4', 'N', '80', '51', 'E'], (2472, 565)]
[1074592726, '[1400, 1966, 22]', 'Blacksmith 2', '92 6N', '84 39E', ['92', '6', 'N', '84', '39', 'E'], (2526, 576)]
[1074592726, '[1400, 1966, 22]', 'Butucher', '106 31N', '78 49E', ['106', '31', 'N', '78', '49', 'E'], (2443, 412)]
[1074592726, '[1400, 1966, 22]', 'CarpenterRealEstate', '100 43N', '83 40E', ['100', '43', 'N', '83', '40', 'E'], (2512, 478)]
[1074592726, '[1400, 1966, 22]', 'City Square', '96 56N', '80 13E', ['96', '56', 'N', '80', '13', 'E'], (2463, 521)]
[1074592726, '[1400, 1966, 22]', 'Gypsy Outpost', '86 7N', '85 8E', ['86', '7', 'N', '85', '8', 'E'], (2533, 644)]
[1074592726, '[1400, 1966, 22]', 'Healer', '90 0N', '88 14E', ['90', '0', 'N', '88', '14', 'E'], (2577, 600)]
[1074592726, '[1400, 1966, 22]', 'Militia Capture', '103 58N', '80 22E', ['103', '58', 'N', '80', '22', 'E'], (2465, 441)]
[1074592726, '[1400, 1966, 22]', 'Miner Guildmaster', '99 50N', '79 22E', ['99', '50', 'N', '79', '22', 'E'], (2451, 488)]
[1074592726, '[1400, 1966, 22]', 'Miner Guildmistress', '104 51N', '82 58E', ['104', '51', 'N', '82', '58', 'E'], (2502, 431)]
[1074592726, '[1400, 1966, 22]', 'Miner Guildmistress', '104 51N', '82 58E', ['104', '51', 'N', '82', '58', 'E'], (2502, 431)]
[1087886452, '[1400, 1969, 8]', 'Outside Entrance', '120 40S', '27 37E', ['120', '40', 'S', '27', '37', 'E'], (1715, 2996)]
[1133807515, '[1400, 1969, 14]', 'Outside Entrance', '135 36N', '47 31E', ['135', '36', 'N', '47', '31', 'E'], (1998, 81)]
[1086160522, '[1400, 1969, 20]', 'Outside Entrance', '166 27N', '121 0W', ['166', '27', 'N', '121', '0', 'W'], (4722, 3826)]
[1076857984, '[1400, 1972, 9]', 'Booty Island', '38 24S', '176 58W', ['38', '24', 'S', '176', '58', 'W'], (3926, 2060)]
[1076857984, '[1400, 1972, 9]', 'Brit E', '7 38S', '19 53E', ['7', '38', 'S', '19', '53', 'E'], (1605, 1710)]
[1076857984, '[1400, 1972, 9]', 'Brit W', '3 41S', '10 28E', ['3', '41', 'S', '10', '28', 'E'], (1471, 1665)]
[1076857984, '[1400, 1972, 9]', 'Buccaneers Den', '55 27S', '99 4E', ['55', '27', 'S', '99', '4', 'E'], (2731, 2254)]
[1076857984, '[1400, 1972, 9]', 'Cove', '37 42N', '62 38E', ['37', '42', 'N', '62', '38', 'E'], (2213, 1195)]
[1076857984, '[1400, 1972, 9]', 'Jhelom', '169 0N', '7 56E', ['169', '0', 'N', '7', '56', 'E'], (1435, 3797)]
[1076857984, '[1400, 1972, 9]', 'Minoc', '94 23N', '84 52E', ['94', '23', 'N', '84', '52', 'E'], (2529, 550)]
[1076857984, '[1400, 1972, 9]', 'Moonglow', '49 18N', '142 44W', ['49', '18', 'N', '142', '44', 'W'], (4413, 1063)]
[1076857984, '[1400, 1972, 9]', 'New Magincia', '44 49S', '166 46E', ['44', '49', 'S', '166', '46', 'E'], (3694, 2133)]
[1076857984, '[1400, 1972, 9]', 'Ocllo', '83 13S', '162 46E', ['83', '13', 'S', '162', '46', 'E'], (3637, 2570)]
[1076857984, '[1400, 1972, 9]', 'Serpents Hold', '154 57S', '118 53E', ['154', '57', 'S', '118', '53', 'E'], (3013, 3386)]
[1076857984, '[1400, 1972, 9]', 'Skara Brae', '52 59S', '51 40W', ['52', '59', 'S', '51', '40', 'W'], (588, 2226)]
[1076857984, '[1400, 1972, 9]', 'Trinsic W', '102 49S', '37 20E', ['102', '49', 'S', '37', '20', 'E'], (1853, 2793)]
[1076857984, '[1400, 1972, 9]', 'Trinsic S', '105 17S', '37 28E', ['105', '17', 'S', '37', '28', 'E'], (1855, 2821)]
[1076857984, '[1400, 1972, 9]', 'Vesper', '66 26N', '106 35E', ['66', '26', 'N', '106', '35', 'E'], (2838, 868)]
[1076860559, '[1400, 1972, 11]', 'New Magincia', '54 45S', '167 37E', ['54', '45', 'S', '167', '37', 'E'], (3706, 2246)]
[1076860559, '[1400, 1972, 11]', 'Skara Brae Guildmast', '45 58S', '53 34W', ['45', '58', 'S', '53', '34', 'W'], (561, 2146)]
[1076860559, '[1400, 1972, 11]', 'Skara Brae E', '45 58S', '40 42W', ['45', '58', 'S', '40', '42', 'W'], (744, 2146)]
[1076860559, '[1400, 1972, 11]', 'Skara Brae Hut', '56 25S', '40 25W', ['56', '25', 'S', '40', '25', 'W'], (748, 2265)]
[1076862491, '[1400, 1972, 13]', 'Bath House Buc Den', '40 57S', '94 13E', ['40', '57', 'S', '94', '13', 'E'], (2662, 2089)]
[1076862491, '[1400, 1972, 13]', 'Bath House Skara Bra', '44 28S', '49 30W', ['44', '28', 'S', '49', '30', 'W'], (619, 2129)]
[1076862491, '[1400, 1972, 13]', 'Bee Keeper Skara Bra', '45 42S', '50 58W', ['45', '42', 'S', '50', '58', 'W'], (598, 2143)]
[1076862491, '[1400, 1972, 13]', 'Bee Keeper Skara Bra', '43 46S', '51 15W', ['43', '46', 'S', '51', '15', 'W'], (594, 2121)]
[1076862491, '[1400, 1972, 13]', 'Bee Keeper Vesper', '80 30N', '114 53E', ['80', '30', 'N', '114', '53', 'E'], (2956, 708)]
[1076862491, '[1400, 1972, 13]', 'Fortune Teller Brit', '6 40N', '11 52E', ['6', '40', 'N', '11', '52', 'E'], (1491, 1548)]
[1076862491, '[1400, 1972, 13]', 'Glassblowing Brit', '3 36S', '10 28E', ['3', '36', 'S', '10', '28', 'E'], (1471, 1664)]
[1076862491, '[1400, 1972, 13]', 'Hairstylist Brit', '3 36S', '12 14E', ['3', '36', 'S', '12', '14', 'E'], (1496, 1664)]
[1076862491, '[1400, 1972, 13]', 'Merchant Guildmaster', '2 32N', '10 41E', ['2', '32', 'N', '10', '41', 'E'], (1474, 1595)]
[1076862491, '[1400, 1972, 13]', 'Persons For Hire', '55 6N', '150 7W', ['55', '6', 'N', '150', '7', 'W'], (4308, 997)]
[1076862491, '[1400, 1972, 13]', 'Stonecrafter Minoc', '94 23N', '84 56E', ['94', '23', 'N', '84', '56', 'E'], (2530, 550)]
[1076862491, '[1400, 1972, 13]', 'The Pits', '173 56N', '5 7E', ['173', '56', 'N', '5', '7', 'E'], (1395, 3741)]
[1076862491, '[1400, 1972, 13]', 'Thief GuildTraining', '8 36S', '6 23E', ['8', '36', 'S', '6', '23', 'E'], (1413, 1721)]
[1076862491, '[1400, 1972, 13]', 'Thief GuildTraining', '50 21S', '94 4E', ['50', '21', 'S', '94', '4', 'E'], (2660, 2196)]
[1076862491, '[1400, 1972, 13]', 'Thief GuildTraining', '85 31N', '85 34E', ['85', '31', 'N', '85', '34', 'E'], (2539, 651)]
[1076862491, '[1400, 1972, 13]', 'Thief GuildTraining', '85 31N', '85 34E', ['85', '31', 'N', '85', '34', 'E'], (2539, 651)]
[1076862352, '[1400, 1972, 15]', 'Brit', '3 52N', '7 10E', ['3', '52', 'N', '7', '10', 'E'], (1424, 1580)]
[1076862352, '[1400, 1972, 15]', 'Minoc Guildmaster', '104 51N', '82 58E', ['104', '51', 'N', '82', '58', 'E'], (2502, 431)]
[1076862352, '[1400, 1972, 15]', 'Minoc Guildmaster 2', '100 1N', '79 22E', ['100', '1', 'N', '79', '22', 'E'], (2451, 486)]
[1076862352, '[1400, 1972, 15]', 'Minoc Miner Camp', '96 56N', '88 1E', ['96', '56', 'N', '88', '1', 'E'], (2574, 521)]
[1076862352, '[1400, 1972, 15]', 'New Magincia', '40 52S', '170 55E', ['40', '52', 'S', '170', '55', 'E'], (3753, 2088)]
[1076862352, '[1400, 1972, 15]', 'Vesper Guildmaster', '78 13N', '108 0E', ['78', '13', 'N', '108', '0', 'E'], (2859, 734)]
[1079813200, '[1400, 1972, 17]', 'Brit N', '6 9N', '13 55E', ['6', '9', 'N', '13', '55', 'E'], (1520, 1554)]
[1079813200, '[1400, 1972, 17]', 'Brit W', '11 57S', '2 15W', ['11', '57', 'S', '2', '15', 'W'], (1291, 1759)]
[1079813200, '[1400, 1972, 17]', 'Buccaneers Den', '48 46S', '97 56E', ['48', '46', 'S', '97', '56', 'E'], (2715, 2178)]
[1079813200, '[1400, 1972, 17]', 'Skara Brae', '44 49S', '52 39W', ['44', '49', 'S', '52', '39', 'W'], (574, 2133)]
[1076861528, '[1400, 1972, 19]', 'Booty Island', '38 29S', '176 54W', ['38', '29', 'S', '176', '54', 'W'], (3927, 2061)]
[1076861528, '[1400, 1972, 19]', 'Brit', '10 53S', '6 36E', ['10', '53', 'S', '6', '36', 'E'], (1416, 1747)]
[1076861528, '[1400, 1972, 19]', 'Jhelom', '173 13N', '9 0E', ['173', '13', 'N', '9', '0', 'E'], (1451, 3749)]
[1076861528, '[1400, 1972, 19]', 'Moonglow', '49 28N', '142 35W', ['49', '28', 'N', '142', '35', 'W'], (4415, 1061)]
[1076861528, '[1400, 1972, 19]', 'New Maginicia', '55 53S', '164 57E', ['55', '53', 'S', '164', '57', 'E'], (3668, 2259)]
[1076861528, '[1400, 1972, 19]', 'Ocllo', '89 23S', '162 37E', ['89', '23', 'S', '162', '37', 'E'], (3635, 2640)]
[1076861528, '[1400, 1972, 19]', 'Skara Brae', '57 13S', '50 24W', ['57', '13', 'S', '50', '24', 'W'], (606, 2274)]
[1076861528, '[1400, 1972, 19]', 'Trinsic', '107 24S', '49 46E', ['107', '24', 'S', '49', '46', 'E'], (2030, 2845)]
[1076861528, '[1400, 1972, 19]', 'Vesper', '70 34N', '117 33E', ['70', '34', 'N', '117', '33', 'E'], (2994, 821)]
[1076861528, '[1400, 1972, 19]', 'Yew', '51 35N', '48 56W', ['51', '35', 'N', '48', '56', 'W'], (627, 1037)]
[1076861528, '[1400, 1972, 19]', 'Yew 2', '51 30N', '63 33W', ['51', '30', 'N', '63', '33', 'W'], (419, 1038)]
[1079830163, '[1400, 1972, 21]', 'Vesper N 2', '85 25N', '109 49E', ['85', '25', 'N', '109', '49', 'E'], (2884, 652)]
[1085557709, '[1401, 1960, 8]', 'Booty Island', '45 31S', '177 28W', ['45', '31', 'S', '177', '28', 'W'], (3919, 2141)]
[1085557709, '[1401, 1960, 8]', 'Ettin Tower', '76 1S', '24 57E', ['76', '1', 'S', '24', '57', 'E'], (1677, 2488)]
[1085557709, '[1401, 1960, 8]', 'The Grotto', '111 37S', '116 30E', ['111', '37', 'S', '116', '30', 'E'], (2979, 2893)]
[1084432162, '[1401, 1960, 10]', 'NE Brit', '42 5N', '42 19E', ['42', '5', 'N', '42', '19', 'E'], (1924, 1145)]
[1084432162, '[1401, 1960, 10]', 'NE Yew', '99 34N', '25 56W', ['99', '34', 'N', '25', '56', 'W'], (954, 491)]
[1084432162, '[1401, 1960, 10]', 'NE Yew', '101 51N', '35 51W', ['101', '51', 'N', '35', '51', 'W'], (813, 465)]
[1084432162, '[1401, 1960, 10]', 'Swamp 1 N', '58 58N', '51 53E', ['58', '58', 'N', '51', '53', 'E'], (2060, 953)]
[1084432162, '[1401, 1960, 10]', 'Swamp 1 S', '49 2N', '47 36E', ['49', '2', 'N', '47', '36', 'E'], (1999, 1066)]
[1084432162, '[1401, 1960, 10]', 'Swamp 2 N', '98 36S', '11 31W', ['98', '36', 'S', '11', '31', 'W'], (1159, 2745)]
[1084432162, '[1401, 1960, 10]', 'Swamp 2 Mid', '106 57S', '10 32W', ['106', '57', 'S', '10', '32', 'W'], (1173, 2840)]
[1084432162, '[1401, 1960, 10]', 'Swamp 2 S', '121 6S', '13 30W', ['121', '6', 'S', '13', '30', 'W'], (1131, 3001)]
[1084432162, '[1401, 1960, 10]', 'Swamp 3 Mid', '58 47S', '47 19E', ['58', '47', 'S', '47', '19', 'E'], (1995, 2292)]
[1084432162, '[1401, 1960, 10]', 'Swamp 3 Mid', '58 47S', '47 19E', ['58', '47', 'S', '47', '19', 'E'], (1995, 2292)]
[1084439292, '[1401, 1960, 12]', 'Ruins 2', '152 3S', '21 9E', ['152', '3', 'S', '21', '9', 'E'], (1623, 3353)]
[1084439292, '[1401, 1960, 12]', 'Ruins 3', '29 26N', '53 13W', ['29', '26', 'N', '53', '13', 'W'], (566, 1289)]
[1084439292, '[1401, 1960, 12]', 'Secluded Graveyard', '130 46N', '149 33E', ['130', '46', 'N', '149', '33', 'E'], (3449, 136)]
[1084425362, '[1401, 1960, 14]', 'Ankh L1', '26 11N', '90 42W', ['26', '11', 'N', '90', '42', 'W'], (33, 1326)]
[1084425362, '[1401, 1960, 14]', 'Booty Island', '40 25S', '176 50E', ['40', '25', 'S', '176', '50', 'E'], (3837, 2083)]
[1084425362, '[1401, 1960, 14]', 'Court of Truth', '65 55N', '68 50W', ['65', '55', 'N', '68', '50', 'W'], (344, 874)]
[1084425362, '[1401, 1960, 14]', 'Court of Truth L2', '66 5N', '68 50W', ['66', '5', 'N', '68', '50', 'W'], (344, 872)]
[1084425362, '[1401, 1960, 14]', 'Jhelom Graveyard', '176 13N', '1 41W', ['176', '13', 'N', '1', '41', 'W'], (1299, 3715)]
[1084425362, '[1401, 1960, 14]', 'Orc Valley', '18 6N', '39 14W', ['18', '6', 'N', '39', '14', 'W'], (765, 1418)]
[1084425362, '[1401, 1960, 14]', 'Orc Valley', '18 6N', '39 14W', ['18', '6', 'N', '39', '14', 'W'], (765, 1418)]
[1084426364, '[1401, 1960, 18]', 'Ankh L1 Cemetary', '27 4N', '84 14W', ['27', '4', 'N', '84', '14', 'W'], (125, 1316)]
[1084426364, '[1401, 1960, 18]', 'Ankh L1 Library', '11 57N', '88 22W', ['11', '57', 'N', '88', '22', 'W'], (66, 1488)]
[1084426364, '[1401, 1960, 18]', 'Ankh L1 West', '21 58N', '90 54W', ['21', '58', 'N', '90', '54', 'W'], (30, 1374)]
[1084426364, '[1401, 1960, 18]', 'Hedge Maze Center', '54 18S', '11 15W', ['54', '18', 'S', '11', '15', 'W'], (1163, 2241)]
[1084426364, '[1401, 1960, 18]', 'The Grotto', '111 53S', '116 43E', ['111', '53', 'S', '116', '43', 'E'], (2982, 2896)]
[1084436756, '[1401, 1960, 20]', 'Forest N Brit 2', '23 12N', '0 33E', ['23', '12', 'N', '0', '33', 'E'], (1330, 1360)]
[1084436756, '[1401, 1960, 20]', 'Minoc SW', '83 8N', '73 49E', ['83', '8', 'N', '73', '49', 'E'], (2372, 678)]
[1084436756, '[1401, 1960, 20]', 'Minoc S', '76 12N', '90 37E', ['76', '12', 'N', '90', '37', 'E'], (2611, 757)]
[1084436756, '[1401, 1960, 20]', 'Vesper N', '107 8N', '112 59E', ['107', '8', 'N', '112', '59', 'E'], (2929, 405)]
[1084442509, '[1401, 1960, 22]', 'Brit Crossroads', '27 56S', '23 3W', ['27', '56', 'S', '23', '3', 'W'], (995, 1941)]
[1084442509, '[1401, 1960, 22]', 'Brit South', '44 7S', '3 52E', ['44', '7', 'S', '3', '52', 'E'], (1377, 2125)]
[1084442509, '[1401, 1960, 22]', 'Cove East', '37 37N', '74 57E', ['37', '37', 'N', '74', '57', 'E'], (2388, 1196)]
[1084442509, '[1401, 1960, 22]', 'Cove Orc Fort', '28 49N', '60 49E', ['28', '49', 'N', '60', '49', 'E'], (2187, 1296)]
[1084442509, '[1401, 1960, 22]', 'Compassion Desert', '57 49N', '39 52E', ['57', '49', 'N', '39', '52', 'E'], (1889, 966)]
[1084442509, '[1401, 1960, 22]', 'Ettin Tower', '73 12S', '24 36E', ['73', '12', 'S', '24', '36', 'E'], (1672, 2456)]
[1084442509, '[1401, 1960, 22]', 'Forest NE Brit', '29 37N', '40 21E', ['29', '37', 'N', '40', '21', 'E'], (1896, 1287)]
[1084442509, '[1401, 1960, 22]', 'Forest NE Brit', '29 37N', '40 21E', ['29', '37', 'N', '40', '21', 'E'], (1896, 1287)]
[1078759262, '[1401, 1963, 18]', '113', '60 12S', '98 43E', ['60', '12', 'S', '98', '43', 'E'], (2726, 2308)]
[1078759262, '[1401, 1963, 18]', '114', '58 53S', '102 30E', ['58', '53', 'S', '102', '30', 'E'], (2780, 2293)]
[1078759262, '[1401, 1963, 18]', '115', '55 27S', '104 7E', ['55', '27', 'S', '104', '7', 'E'], (2803, 2254)]
[1078759262, '[1401, 1963, 18]', '116', '55 11S', '107 22E', ['55', '11', 'S', '107', '22', 'E'], (2849, 2251)]
[1078759262, '[1401, 1963, 18]', '117', '46 13S', '114 53E', ['46', '13', 'S', '114', '53', 'E'], (2956, 2149)]
[1078759262, '[1401, 1963, 18]', '118', '48 4S', '115 35E', ['48', '4', 'S', '115', '35', 'E'], (2966, 2170)]
[1078759262, '[1401, 1963, 18]', '119', '48 30S', '114 32E', ['48', '30', 'S', '114', '32', 'E'], (2951, 2175)]
[1078759262, '[1401, 1963, 18]', '120', '50 37S', '114 45E', ['50', '37', 'S', '114', '45', 'E'], (2955, 2199)]
[1078759262, '[1401, 1963, 18]', '121', '54 8S', '113 7E', ['54', '8', 'S', '113', '7', 'E'], (2931, 2239)]
[1078759262, '[1401, 1963, 18]', '122', '77 25S', '25 39W', ['77', '25', 'S', '25', '39', 'W'], (958, 2504)]
[1078759262, '[1401, 1963, 18]', '123', '94 44S', '20 57W', ['94', '44', 'S', '20', '57', 'W'], (1025, 2701)]
[1078759262, '[1401, 1963, 18]', '124', '97 38S', '2 19W', ['97', '38', 'S', '2', '19', 'W'], (1290, 2734)]
[1078759262, '[1401, 1963, 18]', '125', '106 52S', '4 8E', ['106', '52', 'S', '4', '8', 'E'], (1381, 2839)]
[1078759262, '[1401, 1963, 18]', '126', '119 37S', '4 42E', ['119', '37', 'S', '4', '42', 'E'], (1389, 2984)]
[1078759262, '[1401, 1963, 18]', '127', '126 7S', '6 23E', ['126', '7', 'S', '6', '23', 'E'], (1413, 3058)]
[1078759262, '[1401, 1963, 18]', '127', '126 7S', '6 23E', ['126', '7', 'S', '6', '23', 'E'], (1413, 3058)]
[1099171533, '[1401, 1963, 20]', '97', '60 59S', '26 34E', ['60', '59', 'S', '26', '34', 'E'], (1700, 2317)]
[1099171533, '[1401, 1963, 20]', '98', '59 45S', '23 12E', ['59', '45', 'S', '23', '12', 'E'], (1652, 2303)]
[1099171533, '[1401, 1963, 20]', '99', '45 42S', '51 49E', ['45', '42', 'S', '51', '49', 'E'], (2059, 2143)]
[1099171533, '[1401, 1963, 20]', '100', '43 56S', '54 59E', ['43', '56', 'S', '54', '59', 'E'], (2104, 2123)]
[1099171533, '[1401, 1963, 20]', '101', '41 55S', '54 25E', ['41', '55', 'S', '54', '25', 'E'], (2096, 2100)]
[1099171533, '[1401, 1963, 20]', '102', '42 32S', '56 36E', ['42', '32', 'S', '56', '36', 'E'], (2127, 2107)]
[1099171533, '[1401, 1963, 20]', '103', '43 46S', '58 21E', ['43', '46', 'S', '58', '21', 'E'], (2152, 2121)]
[1099171533, '[1401, 1963, 20]', '104', '45 36S', '60 36E', ['45', '36', 'S', '60', '36', 'E'], (2184, 2142)]
[1099171533, '[1401, 1963, 20]', '105', '46 24S', '60 2E', ['46', '24', 'S', '60', '2', 'E'], (2176, 2151)]
[1099171533, '[1401, 1963, 20]', '106', '46 8S', '58 51E', ['46', '8', 'S', '58', '51', 'E'], (2159, 2148)]
[1099171533, '[1401, 1963, 20]', '107', '44 44S', '56 40E', ['44', '44', 'S', '56', '40', 'E'], (2128, 2132)]
[1099171533, '[1401, 1963, 20]', '108', '43 40S', '56 10E', ['43', '40', 'S', '56', '10', 'E'], (2121, 2120)]
[1099171533, '[1401, 1963, 20]', '109', '47 43S', '93 1E', ['47', '43', 'S', '93', '1', 'E'], (2645, 2166)]
[1099171533, '[1401, 1963, 20]', '110', '52 28S', '91 41E', ['52', '28', 'S', '91', '41', 'E'], (2626, 2220)]
[1099171533, '[1401, 1963, 20]', '111', '58 26S', '92 40E', ['58', '26', 'S', '92', '40', 'E'], (2640, 2288)]
[1099171533, '[1401, 1963, 20]', '111', '58 26S', '92 40E', ['58', '26', 'S', '92', '40', 'E'], (2640, 2288)]
[1139097477, '[1401, 1964, 28]', 'Moonglow 2', '33 34N', '141 36W', ['33', '34', 'N', '141', '36', 'W'], (4429, 1242)]
[1139097477, '[1401, 1964, 28]', 'Moonglow Moongate', '29 37N', '138 43W', ['29', '37', 'N', '138', '43', 'W'], (4470, 1287)]
[1139097477, '[1401, 1964, 28]', 'Mountain 1', '16 10N', '63 29W', ['16', '10', 'N', '63', '29', 'W'], (420, 1440)]
[1139097477, '[1401, 1964, 28]', 'Mountain 2', '4 2N', '58 38W', ['4', '2', 'N', '58', '38', 'W'], (489, 1578)]
[1139097477, '[1401, 1964, 28]', 'Mountain 3', '12 18N', '70 10W', ['12', '18', 'N', '70', '10', 'W'], (325, 1484)]
[1139097477, '[1401, 1964, 28]', 'Mountain 4', '61 47N', '73 58E', ['61', '47', 'N', '73', '58', 'E'], (2374, 921)]
[1139097477, '[1401, 1964, 28]', 'Ocllo 1', '75 19S', '170 9E', ['75', '19', 'S', '170', '9', 'E'], (3742, 2480)]
[1139097477, '[1401, 1964, 28]', 'Ocllo 2', '69 41S', '163 11E', ['69', '41', 'S', '163', '11', 'E'], (3643, 2416)]
[1139097477, '[1401, 1964, 28]', 'Ocllo 3', '83 19S', '156 1E', ['83', '19', 'S', '156', '1', 'E'], (3541, 2571)]
[1139097477, '[1401, 1964, 28]', 'Serpents Hold', '157 30S', '111 26E', ['157', '30', 'S', '111', '26', 'E'], (2907, 3416)]
[1139097477, '[1401, 1964, 28]', 'Skara Brae S', '69 10S', '26 26W', ['69', '10', 'S', '26', '26', 'W'], (947, 2410)]
[1139097477, '[1401, 1964, 28]', 'Trinsic', '105 28S', '36 0E', ['105', '28', 'S', '36', '0', 'E'], (1835, 2823)]
[1139097477, '[1401, 1964, 28]', 'Trinsic Moongate', '116 0S', '35 30E', ['116', '0', 'S', '35', '30', 'E'], (1827, 2943)]
[1139097477, '[1401, 1964, 28]', 'Vesper', '90 47N', '115 6E', ['90', '47', 'N', '115', '6', 'E'], (2959, 591)]
[1139097477, '[1401, 1964, 28]', 'Yew 1', '57 7N', '72 12W', ['57', '7', 'N', '72', '12', 'W'], (296, 974)]
[1139097477, '[1401, 1964, 28]', 'Yew 1', '57 7N', '72 12W', ['57', '7', 'N', '72', '12', 'W'], (296, 974)]
[1086284859, '[1401, 1964, 30]', 'Island 1', '152 39N', '85 0E', ['152', '39', 'N', '85', '0', 'E'], (2531, 3983)]
[1086284859, '[1401, 1964, 30]', 'Island 2', '151 41N', '84 30E', ['151', '41', 'N', '84', '30', 'E'], (2524, 3994)]
[1086284859, '[1401, 1964, 30]', 'Island 3', '147 39N', '82 11E', ['147', '39', 'N', '82', '11', 'E'], (2491, 4040)]
[1086284859, '[1401, 1964, 30]', 'Jhelom Island', '153 48N', '8 30E', ['153', '48', 'N', '8', '30', 'E'], (1443, 3970)]
[1086284859, '[1401, 1964, 30]', 'Jhelom Moongate', '171 17N', '12 43E', ['171', '17', 'N', '12', '43', 'E'], (1503, 3771)]
[1086284859, '[1401, 1964, 30]', 'Jungle 1', '117 51S', '19 49E', ['117', '51', 'S', '19', '49', 'E'], (1604, 2964)]
[1086284859, '[1401, 1964, 30]', 'Jungle 2', '156 0S', '60 49E', ['156', '0', 'S', '60', '49', 'E'], (2187, 3398)]
[1086284859, '[1401, 1964, 30]', 'Mine 1', '16 36N', '67 51W', ['16', '36', 'N', '67', '51', 'W'], (358, 1435)]
[1086284859, '[1401, 1964, 30]', 'Mine 2', '15 38N', '68 24W', ['15', '38', 'N', '68', '24', 'W'], (350, 1446)]
[1086284859, '[1401, 1964, 30]', 'Mine 3', '62 39N', '74 23E', ['62', '39', 'N', '74', '23', 'E'], (2380, 911)]
[1086284859, '[1401, 1964, 30]', 'Minoc Mine', '97 59N', '88 31E', ['97', '59', 'N', '88', '31', 'E'], (2581, 509)]
[1086284859, '[1401, 1964, 30]', 'Minoc 1', '96 40N', '82 41E', ['96', '40', 'N', '82', '41', 'E'], (2498, 524)]
[1086284859, '[1401, 1964, 30]', 'Minoc 2', '88 46N', '83 27E', ['88', '46', 'N', '83', '27', 'E'], (2509, 614)]
[1086284859, '[1401, 1964, 30]', 'Minoc 3', '100 53N', '80 0E', ['100', '53', 'N', '80', '0', 'E'], (2460, 476)]
[1086284859, '[1401, 1964, 30]', 'Minoc 4', '100 53N', '79 56E', ['100', '53', 'N', '79', '56', 'E'], (2459, 476)]
[1086284859, '[1401, 1964, 30]', 'Minoc 4', '100 53N', '79 56E', ['100', '53', 'N', '79', '56', 'E'], (2459, 476)]
[1139096281, '[1401, 1964, 32]', 'Forest 9', '80 25N', '13 0W', ['80', '25', 'N', '13', '0', 'W'], (1138, 709)]
[1139096281, '[1401, 1964, 32]', 'Forest 10', '87 16N', '0 29E', ['87', '16', 'N', '0', '29', 'E'], (1329, 631)]
[1139096281, '[1401, 1964, 32]', 'Forest 11', '86 18S', '20 36E', ['86', '18', 'S', '20', '36', 'E'], (1615, 2605)]
[1139096281, '[1401, 1964, 32]', 'Forest 12', '74 52N', '20 52W', ['74', '52', 'N', '20', '52', 'W'], (1026, 772)]
[1139096281, '[1401, 1964, 32]', 'Forest 13', '82 0S', '22 46E', ['82', '0', 'S', '22', '46', 'E'], (1646, 2556)]
[1139096281, '[1401, 1964, 32]', 'Forest 14', '93 41S', '16 39E', ['93', '41', 'S', '16', '39', 'E'], (1559, 2689)]
[1139096281, '[1401, 1964, 32]', 'Forest 15', '109 4N', '129 52E', ['109', '4', 'N', '129', '52', 'E'], (3169, 383)]
[1139096281, '[1401, 1964, 32]', 'Forest 16', '89 49N', '8 5W', ['89', '49', 'N', '8', '5', 'W'], (1208, 602)]
[1139096281, '[1401, 1964, 32]', 'Forest 17', '80 51N', '99 50E', ['80', '51', 'N', '99', '50', 'E'], (2742, 704)]
[1139096281, '[1401, 1964, 32]', 'Forest 18', '101 4N', '6 45W', ['101', '4', 'N', '6', '45', 'W'], (1227, 474)]
[1139096281, '[1401, 1964, 32]', 'Forest 19', '90 42N', '28 41W', ['90', '42', 'N', '28', '41', 'W'], (915, 592)]
[1139096281, '[1401, 1964, 32]', 'Forest 20', '88 19S', '19 37E', ['88', '19', 'S', '19', '37', 'E'], (1601, 2628)]
